PERMNO,date,EXCHCD,TICKER,COMNAM,PERMCO,DIVAMT,BIDLO,ASKHI,PRC,VOL,RET,SHROUT,OPENPRC,NUMTRD,RETX,sprtrn
47896,2023-12-08,1,JPM,JPMORGAN CHASE & CO,20436,,156.98000,158.78000,158.52000,7369370,0.011034,2891008,157.25999,,0.011034,0.004095
47896,2023-12-11,1,JPM,JPMORGAN CHASE & CO,20436,,158.14999,159.30000,159.10001,8093908,0.003659,2891008,158.52000,,0.003659,0.003925
47896,2023-12-12,1,JPM,JPMORGAN CHASE & CO,20436,,158.88000,160.64500,160.52000,10222978,0.008925,2891008,159.23000,,0.008925,0.004599
47896,2023-12-13,1,JPM,JPMORGAN CHASE & CO,20436,,159.77000,162.03000,161.06000,12379098,0.003364,2891008,160.52000,,0.003364,0.013651
47896,2023-12-14,1,JPM,JPMORGAN CHASE & CO,20436,,161.70500,164.83990,163.99001,13642990,0.018192,2891008,161.83000,,0.018192,0.002647
47896,2023-12-15,1,JPM,JPMORGAN CHASE & CO,20436,,162.39000,165.28000,165.23000,20309348,0.007561,2891008,163.08000,,0.007561,-0.000076
47896,2023-12-18,1,JPM,JPMORGAN CHASE & CO,20436,,165.63000,167.13000,166.23000,8469608,0.006052,2891008,165.92000,,0.006052,0.004528
47896,2023-12-19,1,JPM,JPMORGAN CHASE & CO,20436,,165.55000,168.47000,168.45000,10345691,0.013355,2891008,166.00000,,0.013355,0.005866
47896,2023-12-20,1,JPM,JPMORGAN CHASE & CO,20436,,166.45000,169.41000,166.55000,10734709,-0.011279,2891008,167.99001,,-0.011279,-0.014684
47896,2023-12-21,1,JPM,JPMORGAN CHASE & CO,20436,,165.67500,168.09000,167.50000,7601678,0.005704,2891008,166.84000,,0.005704,0.010301
47896,2023-12-22,1,JPM,JPMORGAN CHASE & CO,20436,,167.23000,168.23000,167.39999,6576322,-0.000597,2891008,167.50000,,-0.000597,0.001660
47896,2023-12-26,1,JPM,JPMORGAN CHASE & CO,20436,,167.17999,168.76500,168.39000,4683605,0.005914,2891008,167.46001,,0.005914,0.004232
47896,2023-12-27,1,JPM,JPMORGAN CHASE & CO,20436,,167.58000,169.47000,169.39999,6428643,0.005998,2891008,167.84000,,0.005998,0.001430
47896,2023-12-28,1,JPM,JPMORGAN CHASE & CO,20436,,168.99500,170.66000,170.30000,6320129,0.005313,2891008,169.35001,,0.005313,0.000370
47896,2023-12-29,1,JPM,JPMORGAN CHASE & CO,20436,,169.63000,170.69000,170.10001,6435102,-0.001174,2891008,170.00000,,-0.001174,-0.002826
59408,2022-01-03,1,BAC,BANK OF AMERICA CORP,3151,,44.98000,46.49000,46.18000,58630072,0.037986,8184084,45.09000,,0.037986,0.006374
59408,2022-01-04,1,BAC,BANK OF AMERICA CORP,3151,,47.04000,48.43000,47.99000,74606669,0.039194,8184084,47.06000,,0.039194,-0.000630
59408,2022-01-05,1,BAC,BANK OF AMERICA CORP,3151,,47.16000,48.37000,47.18000,57791631,-0.016879,8184084,48.14000,,-0.016879,-0.019393
59408,2022-01-06,1,BAC,BANK OF AMERICA CORP,3151,,47.19000,48.15870,48.13000,52040852,0.020136,8184084,47.98000,,0.020136,-0.000964
59408,2022-01-07,1,BAC,BANK OF AMERICA CORP,3151,,48.06000,49.31000,49.18000,59082564,0.021816,8184084,48.15000,,0.021816,-0.004050
59408,2022-01-10,1,BAC,BANK OF AMERICA CORP,3151,,48.34000,50.08000,48.93000,66839466,-0.005083,8184084,49.91000,,-0.005083,-0.001441
59408,2022-01-11,1,BAC,BANK OF AMERICA CORP,3151,,48.64000,49.25000,49.21000,40454357,0.005722,8184084,48.99000,,0.005722,0.009160
59408,2022-01-12,1,BAC,BANK OF AMERICA CORP,3151,,48.68000,49.38000,48.86000,41377987,-0.007112,8184084,49.16500,,-0.007112,0.002818
59408,2022-01-13,1,BAC,BANK OF AMERICA CORP,3151,,48.63000,49.49000,48.76000,46337483,-0.002047,8184084,48.92000,,-0.002047,-0.014244
59408,2022-01-14,1,BAC,BANK OF AMERICA CORP,3151,,47.19000,48.23000,47.91000,72953325,-0.017432,8184084,47.52000,,-0.017432,0.000820
59408,2022-01-18,1,BAC,BANK OF AMERICA CORP,3151,,46.05000,47.92000,46.26000,65935012,-0.034440,8184084,47.85000,,-0.034440,-0.018388
59408,2022-01-19,1,BAC,BANK OF AMERICA CORP,3151,,46.35120,48.58000,46.44000,84451792,0.003891,8184084,48.39000,,0.003891,-0.009690
59408,2022-01-20,1,BAC,BANK OF AMERICA CORP,3151,,45.66000,47.05000,45.75000,46265258,-0.014858,8184084,46.69000,,-0.014858,-0.011037
59408,2022-01-21,1,BAC,BANK OF AMERICA CORP,3151,,44.66000,46.01660,44.92000,71303560,-0.018142,8184084,45.57000,,-0.018142,-0.018915
59408,2022-01-24,1,BAC,BANK OF AMERICA CORP,3151,,42.58760,44.69000,44.55000,90782210,-0.008237,8184084,43.90000,,-0.008237,0.002772
59408,2022-01-25,1,BAC,BANK OF AMERICA CORP,3151,,43.83000,45.57000,45.43000,73555340,0.019753,8184084,44.29000,,0.019753,-0.012172
59408,2022-01-26,1,BAC,BANK OF AMERICA CORP,3151,,45.26000,46.46000,45.90000,63735815,0.010346,8184084,45.77500,,0.010346,-0.001497
59408,2022-01-27,1,BAC,BANK OF AMERICA CORP,3151,,45.09000,46.75000,45.47000,63402378,-0.009368,8184084,46.37000,,-0.009368,-0.005384
59408,2022-01-28,1,BAC,BANK OF AMERICA CORP,3151,,44.45000,45.89000,45.87000,51048296,0.008797,8184084,45.32500,,0.008797,0.024348
59408,2022-01-31,1,BAC,BANK OF AMERICA CORP,3151,,45.22000,46.27000,46.14000,44793662,0.005886,8184084,45.52000,,0.005886,0.018886
59408,2022-02-01,1,BAC,BANK OF AMERICA CORP,3151,,45.90000,47.10000,46.94000,40326643,0.017339,8184084,46.20500,,0.017339,0.006863
59408,2022-02-02,1,BAC,BANK OF AMERICA CORP,3151,,46.30100,46.96000,46.89000,41125582,-0.001065,8184084,46.72000,,-0.001065,0.009423
59408,2022-02-03,1,BAC,BANK OF AMERICA CORP,3151,,46.35000,47.29000,46.43000,35879926,-0.009810,8184084,47.22000,,-0.009810,-0.024391
59408,2022-02-04,1,BAC,BANK OF AMERICA CORP,3151,,46.68000,48.69000,48.28000,60297055,0.039845,8184084,47.08000,,0.039845,0.005157
59408,2022-02-07,1,BAC,BANK OF AMERICA CORP,3151,,47.98500,48.76000,48.51000,44824807,0.004764,8184084,48.56000,,0.004764,-0.003702
59408,2022-02-08,1,BAC,BANK OF AMERICA CORP,3151,,48.94000,50.02000,49.38000,49560540,0.017935,8184084,49.15000,,0.017935,0.008401
59408,2022-02-09,1,BAC,BANK OF AMERICA CORP,3151,,49.03000,49.79000,49.28000,33861086,-0.002025,8184084,49.21500,,-0.002025,0.014517
59408,2022-02-10,1,BAC,BANK OF AMERICA CORP,3151,,48.76000,50.11000,49.05000,47082839,-0.004667,8184084,49.68000,,-0.004667,-0.018116
59408,2022-02-11,1,BAC,BANK OF AMERICA CORP,3151,,47.50000,49.44000,47.92000,61056045,-0.023038,8184084,48.63000,,-0.023038,-0.018969
59408,2022-02-14,1,BAC,BANK OF AMERICA CORP,3151,,46.94060,48.18500,47.42000,44791948,-0.010434,8184084,48.02000,,-0.010434,-0.003841
59408,2022-02-15,1,BAC,BANK OF AMERICA CORP,3151,,47.57000,48.37000,47.79000,42402240,0.007803,8184084,48.00000,,0.007803,0.015767
59408,2022-02-16,1,BAC,BANK OF AMERICA CORP,3151,,47.31000,48.24000,47.68000,36664598,-0.002302,8184084,47.44000,,-0.002302,0.000881
59408,2022-02-17,1,BAC,BANK OF AMERICA CORP,3151,,45.95000,47.29110,46.07000,49442407,-0.033767,8184084,47.00000,,-0.033767,-0.021173
59408,2022-02-18,1,BAC,BANK OF AMERICA CORP,3151,,45.72000,46.53500,45.96000,37856547,-0.002388,8184084,46.07000,,-0.002388,-0.007166
59408,2022-02-22,1,BAC,BANK OF AMERICA CORP,3151,,45.04000,45.98000,45.56000,51905575,-0.008703,8184084,45.17000,,-0.008703,-0.010143
59408,2022-02-23,1,BAC,BANK OF AMERICA CORP,3151,,44.57000,46.10990,44.78000,45704865,-0.017120,8184084,45.95000,,-0.017120,-0.018412
59408,2022-02-24,1,BAC,BANK OF AMERICA CORP,3151,,42.05000,43.67500,43.60000,80484789,-0.026351,8184084,43.00000,,-0.026351,0.014957
59408,2022-02-25,1,BAC,BANK OF AMERICA CORP,3151,,43.63000,45.35000,45.02000,68530688,0.032569,8184084,43.81000,,0.032569,0.022373
59408,2022-02-28,1,BAC,BANK OF AMERICA CORP,3151,,43.43940,44.26000,44.20000,69955301,-0.018214,8069801,43.72000,,-0.018214,-0.002443
59408,2022-03-01,1,BAC,BANK OF AMERICA CORP,3151,,41.93000,43.74000,42.47000,74895594,-0.039140,8069801,43.71000,,-0.039140,-0.015473
59408,2022-03-02,1,BAC,BANK OF AMERICA CORP,3151,,42.62000,43.53500,43.16000,70834634,0.016247,8069801,42.74000,,0.016247,0.018643
59408,2022-03-03,1,BAC,BANK OF AMERICA CORP,3151,0.21000,42.21000,43.49500,42.49000,48733788,-0.010658,8069801,43.09000,,-0.015524,-0.005255
59408,2022-03-04,1,BAC,BANK OF AMERICA CORP,3151,,40.32000,41.44000,40.95000,75615521,-0.036244,8069801,41.43000,,-0.036244,-0.007934
59408,2022-03-07,1,BAC,BANK OF AMERICA CORP,3151,,38.21000,40.11000,38.34000,109778958,-0.063736,8069801,39.93000,,-0.063736,-0.029518
59408,2022-03-08,1,BAC,BANK OF AMERICA CORP,3151,,38.17000,39.66000,38.59000,76553809,0.006521,8069801,39.07000,,0.006521,-0.007234
59408,2022-03-09,1,BAC,BANK OF AMERICA CORP,3151,,40.15850,41.60500,41.04000,78207910,0.063488,8069801,40.31000,,0.063488,0.025698
59408,2022-03-10,1,BAC,BANK OF AMERICA CORP,3151,,40.11000,41.47500,40.67000,48804380,-0.009016,8069801,40.29000,,-0.009016,-0.004292
59408,2022-03-11,1,BAC,BANK OF AMERICA CORP,3151,,40.29000,41.38000,40.33000,43946613,-0.008360,8069801,41.04000,,-0.008360,-0.012962
59408,2022-03-14,1,BAC,BANK OF AMERICA CORP,3151,,40.89500,42.18000,41.20000,54262362,0.021572,8069801,40.90000,,0.021572,-0.007421
59408,2022-03-15,1,BAC,BANK OF AMERICA CORP,3151,,40.87000,41.78000,41.50000,41395327,0.007282,8069801,41.26000,,0.007282,0.021408
59408,2022-03-16,1,BAC,BANK OF AMERICA CORP,3151,,41.92030,43.04500,42.80000,59477628,0.031325,8069801,42.24000,,0.031325,0.022384
59408,2022-03-17,1,BAC,BANK OF AMERICA CORP,3151,,41.83000,43.04000,43.03000,50260244,0.005374,8069801,42.41000,,0.005374,0.012348
59408,2022-03-18,1,BAC,BANK OF AMERICA CORP,3151,,42.26000,42.93000,42.90000,74470561,-0.003021,8069801,42.76000,,-0.003021,0.011662
59408,2022-03-21,1,BAC,BANK OF AMERICA CORP,3151,,42.50500,43.43000,42.84000,47106351,-0.001399,8069801,43.34500,,-0.001399,-0.000435
59408,2022-03-22,1,BAC,BANK OF AMERICA CORP,3151,,43.69500,44.63000,44.18000,52360577,0.031279,8069801,43.82000,,0.031279,0.011304
59408,2022-03-23,1,BAC,BANK OF AMERICA CORP,3151,,43.03000,44.01000,43.09000,48539323,-0.024672,8069801,43.72000,,-0.024672,-0.012273
59408,2022-03-24,1,BAC,BANK OF AMERICA CORP,3151,,42.88500,43.43250,43.07000,30360801,-0.000464,8069801,43.38000,,-0.000464,0.014344
59408,2022-03-25,1,BAC,BANK OF AMERICA CORP,3151,,43.33000,44.26000,43.73000,38968128,0.015324,8069801,43.48000,,0.015324,0.005066
59408,2022-03-28,1,BAC,BANK OF AMERICA CORP,3151,,42.83000,43.75000,43.55000,37428599,-0.004116,8069801,43.71000,,-0.004116,0.007145
59408,2022-03-29,1,BAC,BANK OF AMERICA CORP,3151,,43.11000,44.38990,43.44000,46355825,-0.002526,8069801,44.25000,,-0.002526,0.012257
59408,2022-03-30,1,BAC,BANK OF AMERICA CORP,3151,,42.75000,43.64990,43.00000,36601763,-0.010129,8069801,43.44000,,-0.010129,-0.006294
59408,2022-03-31,1,BAC,BANK OF AMERICA CORP,3151,,41.20000,42.89000,41.22000,67902492,-0.041395,8069801,42.84000,,-0.041395,-0.015653
59408,2022-04-01,1,BAC,BANK OF AMERICA CORP,3151,,40.35000,41.74000,40.90000,61929179,-0.007763,8069801,41.69000,,-0.007763,0.003410
59408,2022-04-04,1,BAC,BANK OF AMERICA CORP,3151,,40.16000,41.13990,40.83000,53789438,-0.001711,8069801,40.48000,,-0.001711,0.008091
59408,2022-04-05,1,BAC,BANK OF AMERICA CORP,3151,,40.04000,40.75500,40.14000,51781682,-0.016899,8069801,40.44000,,-0.016899,-0.012552
59408,2022-04-06,1,BAC,BANK OF AMERICA CORP,3151,,39.35000,40.01000,39.70000,54159784,-0.010962,8069801,39.74000,,-0.010962,-0.009717
59408,2022-04-07,1,BAC,BANK OF AMERICA CORP,3151,,38.84500,39.98000,39.39000,54585008,-0.007809,8069801,39.89000,,-0.007809,0.004253
59408,2022-04-08,1,BAC,BANK OF AMERICA CORP,3151,,39.31500,40.10000,39.67000,41018857,0.007108,8069801,39.49000,,0.007108,-0.002651
59408,2022-04-11,1,BAC,BANK OF AMERICA CORP,3151,,39.39000,40.40000,39.59000,34198718,-0.002017,8069801,39.48000,,-0.002017,-0.016877
59408,2022-04-12,1,BAC,BANK OF AMERICA CORP,3151,,38.85460,40.08000,39.17000,42855311,-0.010609,8069801,39.57000,,-0.010609,-0.003418
59408,2022-04-13,1,BAC,BANK OF AMERICA CORP,3151,,38.36400,39.01000,38.82000,45484230,-0.008935,8069801,38.50000,,-0.008935,0.011175
59408,2022-04-14,1,BAC,BANK OF AMERICA CORP,3151,,37.42000,38.97000,37.57000,79032031,-0.032200,8069801,38.49000,,-0.032200,-0.012144
59408,2022-04-18,1,BAC,BANK OF AMERICA CORP,3151,,37.22000,39.30990,38.85000,80080290,0.034070,8069801,37.42000,,0.034070,-0.000205
59408,2022-04-19,1,BAC,BANK OF AMERICA CORP,3151,,39.11000,39.88000,39.57000,53714213,0.018533,8069801,39.21000,,0.018533,0.016058
59408,2022-04-20,1,BAC,BANK OF AMERICA CORP,3151,,39.61000,40.37000,39.66000,47064325,0.002274,8069801,40.15000,,0.002274,-0.000619
59408,2022-04-21,1,BAC,BANK OF AMERICA CORP,3151,,38.62000,40.21000,38.91000,46245947,-0.018911,8069801,40.00000,,-0.018911,-0.014753
59408,2022-04-22,1,BAC,BANK OF AMERICA CORP,3151,,37.50000,38.85000,37.56000,50409832,-0.034695,8069801,38.81000,,-0.034695,-0.027740
59408,2022-04-25,1,BAC,BANK OF AMERICA CORP,3151,,35.93000,37.40000,37.29000,64301121,-0.007189,8069801,36.89000,,-0.007189,0.005698
59408,2022-04-26,1,BAC,BANK OF AMERICA CORP,3151,,36.42000,37.54000,36.45000,44809898,-0.022526,8069801,36.88000,,-0.022526,-0.028146
59408,2022-04-27,1,BAC,BANK OF AMERICA CORP,3151,,36.17500,36.91000,36.25000,39824871,-0.005487,8069801,36.27000,,-0.005487,0.002098
59408,2022-04-28,1,BAC,BANK OF AMERICA CORP,3151,,36.16000,36.95000,36.81000,39567841,0.015448,8069801,36.73000,,0.015448,0.024747
59408,2022-04-29,1,BAC,BANK OF AMERICA CORP,3151,,35.54000,37.13000,35.68000,47420201,-0.030698,8069801,36.75000,,-0.030698,-0.036285
59408,2022-05-02,1,BAC,BANK OF AMERICA CORP,3151,,35.40000,36.28000,36.14000,46652228,0.012892,8069801,36.03000,,0.012892,0.005675
59408,2022-05-03,1,BAC,BANK OF AMERICA CORP,3151,,36.33000,37.63000,37.13000,48926008,0.027394,8069801,36.34000,,0.027394,0.004837
59408,2022-05-04,1,BAC,BANK OF AMERICA CORP,3151,,37.28500,38.75000,38.62000,57860341,0.040129,8069801,37.37000,,0.040129,0.029862
59408,2022-05-05,1,BAC,BANK OF AMERICA CORP,3151,,36.87010,38.21000,37.54000,48860647,-0.027965,8069801,38.05000,,-0.027965,-0.035650
59408,2022-05-06,1,BAC,BANK OF AMERICA CORP,3151,,36.61000,37.62000,37.45000,50440080,-0.002397,8069801,37.37000,,-0.002397,-0.005674
59408,2022-05-09,1,BAC,BANK OF AMERICA CORP,3151,,36.06000,37.06000,36.37000,51241970,-0.028839,8069801,36.87000,,-0.028839,-0.032037
59408,2022-05-10,1,BAC,BANK OF AMERICA CORP,3151,,35.18000,37.12500,35.76000,60235259,-0.016772,8069801,36.75000,,-0.016772,0.002458
59408,2022-05-11,1,BAC,BANK OF AMERICA CORP,3151,,35.51000,36.92000,35.57000,54969264,-0.005313,8069801,35.90000,,-0.005313,-0.016463
59408,2022-05-12,1,BAC,BANK OF AMERICA CORP,3151,,34.26420,35.43000,35.07000,61231467,-0.014057,8069801,35.01000,,-0.014057,-0.001296
59408,2022-05-13,1,BAC,BANK OF AMERICA CORP,3151,,34.75500,35.73000,35.17000,49117857,0.002851,8069801,35.53000,,0.002851,0.023870
59408,2022-05-16,1,BAC,BANK OF AMERICA CORP,3151,,34.41300,35.17000,34.81000,39076463,-0.010236,8069801,35.00000,,-0.010236,-0.003946
59408,2022-05-17,1,BAC,BANK OF AMERICA CORP,3151,,35.43000,36.21500,35.99000,42635615,0.033898,8069801,35.62000,,0.033898,0.020170
59408,2022-05-18,1,BAC,BANK OF AMERICA CORP,3151,,34.60500,35.69000,34.88000,47396915,-0.030842,8069801,35.62000,,-0.030842,-0.040395
59408,2022-05-19,1,BAC,BANK OF AMERICA CORP,3151,,34.25000,34.84000,34.45000,47002714,-0.012328,8069801,34.29000,,-0.012328,-0.005834
59408,2022-05-20,1,BAC,BANK OF AMERICA CORP,3151,,32.95610,34.98000,33.86000,62406548,-0.017126,8069801,34.80000,,-0.017126,0.000146
59408,2022-05-23,1,BAC,BANK OF AMERICA CORP,3151,,34.66000,36.26000,35.87000,69081852,0.059362,8069801,34.76000,,0.059362,0.018555
59408,2022-05-24,1,BAC,BANK OF AMERICA CORP,3151,,34.96000,35.96000,35.65000,46146669,-0.006133,8069801,35.47000,,-0.006133,-0.008121
59408,2022-05-25,1,BAC,BANK OF AMERICA CORP,3151,,35.29000,36.27000,35.84000,49343427,0.005330,8069801,35.50000,,0.005330,0.009451
59408,2022-05-26,1,BAC,BANK OF AMERICA CORP,3151,,36.34000,36.84000,36.67000,60201240,0.023158,8069801,36.50000,,0.023158,0.019883
59408,2022-05-27,1,BAC,BANK OF AMERICA CORP,3151,,36.58000,37.05000,37.02000,43365604,0.009545,8069801,36.89000,,0.009545,0.024742
59408,2022-05-31,1,BAC,BANK OF AMERICA CORP,3151,,36.61000,37.53000,37.20000,71609155,0.004862,8056881,36.81500,,0.004862,-0.006274
59408,2022-06-01,1,BAC,BANK OF AMERICA CORP,3151,,36.17170,37.47000,36.67000,35237941,-0.014247,8056881,37.46000,,-0.014247,-0.007483
59408,2022-06-02,1,BAC,BANK OF AMERICA CORP,3151,0.21000,36.06500,36.71000,36.70000,35341881,0.006545,8056881,36.41000,,0.000818,0.018431
59408,2022-06-03,1,BAC,BANK OF AMERICA CORP,3151,,36.13000,36.68000,36.19000,25235197,-0.013897,8056881,36.48000,,-0.013897,-0.016347
59408,2022-06-06,1,BAC,BANK OF AMERICA CORP,3151,,36.10000,37.21000,36.15000,40394048,-0.001105,8056881,36.70000,,-0.001105,0.003137
59408,2022-06-07,1,BAC,BANK OF AMERICA CORP,3151,,35.74000,36.40500,36.35000,29152216,0.005532,8056881,35.90000,,0.005532,0.009523
59408,2022-06-08,1,BAC,BANK OF AMERICA CORP,3151,,35.52000,36.11000,35.89000,33590631,-0.012655,8056881,35.92000,,-0.012655,-0.010794
59408,2022-06-09,1,BAC,BANK OF AMERICA CORP,3151,,34.50000,35.84000,34.51000,49464073,-0.038451,8056881,35.74000,,-0.038451,-0.023799
59408,2022-06-10,1,BAC,BANK OF AMERICA CORP,3151,,33.02000,34.04000,33.17000,49346170,-0.038829,8056881,33.68000,,-0.038829,-0.029110
59408,2022-06-13,1,BAC,BANK OF AMERICA CORP,3151,,31.74000,32.77000,32.02000,61216575,-0.034670,8056881,32.39000,,-0.034670,-0.038768
59408,2022-06-14,1,BAC,BANK OF AMERICA CORP,3151,,31.22500,32.59500,31.46000,49349754,-0.017489,8056881,31.92000,,-0.017489,-0.003774
59408,2022-06-15,1,BAC,BANK OF AMERICA CORP,3151,,31.42300,32.49000,32.05000,51540135,0.018754,8056881,31.98000,,0.018754,0.014593
59408,2022-06-16,1,BAC,BANK OF AMERICA CORP,3151,,30.85910,32.00000,31.85000,61363408,-0.006240,8056881,31.50000,,-0.006240,-0.032512
59408,2022-06-17,1,BAC,BANK OF AMERICA CORP,3151,,31.63500,32.58000,31.92000,80470252,0.002198,8056881,32.03000,,0.002198,0.002201
59408,2022-06-21,1,BAC,BANK OF AMERICA CORP,3151,,32.62000,33.29000,32.85000,53537219,0.029135,8056881,32.89000,,0.029135,0.024477
59408,2022-06-22,1,BAC,BANK OF AMERICA CORP,3151,,32.32000,32.94000,32.60000,38335789,-0.007610,8056881,32.39000,,-0.007610,-0.001302
59408,2022-06-23,1,BAC,BANK OF AMERICA CORP,3151,,31.26000,32.40500,32.08000,44091460,-0.015951,8056881,32.38000,,-0.015951,0.009532
59408,2022-06-24,1,BAC,BANK OF AMERICA CORP,3151,,31.23000,32.76990,32.31000,79504692,0.007170,8056881,31.25000,,0.007170,0.030563
59408,2022-06-27,1,BAC,BANK OF AMERICA CORP,3151,,31.90500,32.60000,32.35000,47900293,0.001238,8056881,32.41500,,0.001238,-0.002973
59408,2022-06-28,1,BAC,BANK OF AMERICA CORP,3151,,32.18500,33.49700,32.26000,49915905,-0.002782,8056881,32.83000,,-0.002782,-0.020143
59408,2022-06-29,1,BAC,BANK OF AMERICA CORP,3151,,31.66000,32.44000,31.86000,35149746,-0.012399,8056881,32.23000,,-0.012399,-0.000712
59408,2022-06-30,1,BAC,BANK OF AMERICA CORP,3151,,30.64000,31.55000,31.13000,46312262,-0.022913,8056881,31.17000,,-0.022913,-0.008759
59408,2022-07-01,1,BAC,BANK OF AMERICA CORP,3151,,30.63000,31.67000,31.56000,40236080,0.013813,8056881,30.98000,,0.013813,0.010554
59408,2022-07-05,1,BAC,BANK OF AMERICA CORP,3151,,30.45000,31.24000,31.24000,47442656,-0.010139,8056881,30.80000,,-0.010139,0.001584
59408,2022-07-06,1,BAC,BANK OF AMERICA CORP,3151,,30.64000,31.25000,30.98000,35933728,-0.008323,8056881,31.01000,,-0.008323,0.003573
